Set ID,Standard ID,Standard Description,Content Kind,Content Title,Content URL
CCSS.Math,6.G.A.3,Draw polygons in the coordinate plane given coordinates for the vertices; use coordinates to find the length of a side joining points with the same first coordinate or the same second coordinate. Apply these techniques in the context of solving real-world and mathematical problems.,Video,Drawing a quadrilateral on the coordinate plane example,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/cc-6th-quadrilaterals-on-plane/v/constructing-polygon-on-coordinate-plane-example
CCSS.Math,6.G.A.3,Draw polygons in the coordinate plane given coordinates for the vertices; use coordinates to find the length of a side joining points with the same first coordinate or the same second coordinate. Apply these techniques in the context of solving real-world and mathematical problems.,Exercise,Drawing polygons with coordinates,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/cc-6th-quadrilaterals-on-plane/e/drawing-polygons
CCSS.Math,6.G.A.3,Draw polygons in the coordinate plane given coordinates for the vertices; use coordinates to find the length of a side joining points with the same first coordinate or the same second coordinate. Apply these techniques in the context of solving real-world and mathematical problems.,Video,Example of shapes on a coordinate plane,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/cc-6th-quadrilaterals-on-plane/v/example-of-shapes-on-a-coordinate-plane
CCSS.Math,6.G.A.3,Draw polygons in the coordinate plane given coordinates for the vertices; use coordinates to find the length of a side joining points with the same first coordinate or the same second coordinate. Apply these techniques in the context of solving real-world and mathematical problems.,Video,Parallelogram on the coordinate plane,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/cc-6th-quadrilaterals-on-plane/v/analyzing-polygon-on-the-coordinate-plane
CCSS.Math,6.G.A.3,Draw polygons in the coordinate plane given coordinates for the vertices; use coordinates to find the length of a side joining points with the same first coordinate or the same second coordinate. Apply these techniques in the context of solving real-world and mathematical problems.,Article,Quadrilateral problems on the coordinate plane,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/cc-6th-quadrilaterals-on-plane/a/rectangles-on-the-coordinate-plane-examples
CCSS.Math,6.G.A.3,Draw polygons in the coordinate plane given coordinates for the vertices; use coordinates to find the length of a side joining points with the same first coordinate or the same second coordinate. Apply these techniques in the context of solving real-world and mathematical problems.,Exercise,Quadrilateral problems on the coordinate plane,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:coordinate-plane/cc-6th-quadrilaterals-on-plane/e/polygons-in-the-coordinate-plane
CCSS.Math,6.G.A.4,"Represent three-dimensional figures using nets made up of rectangles and triangles, and use the nets to find the surface area of these figures. Apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Expressions to find surface area,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-geometry-topic/cc-6th-surface-area/e/find-surface-area-by-adding-areas-of-faces
CCSS.Math,6.G.A.4,"Represent three-dimensional figures using nets made up of rectangles and triangles, and use the nets to find the surface area of these figures. Apply these techniques in the context of solving real-world and mathematical problems.",Video,Intro to nets of polyhedra,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-geometry-topic/x0267d782:cc-6th-nets-of-3d-figures/v/nets-of-polyhedra
CCSS.Math,6.G.A.4,"Represent three-dimensional figures using nets made up of rectangles and triangles, and use the nets to find the surface area of these figures. Apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Nets of polyhedra,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-geometry-topic/x0267d782:cc-6th-nets-of-3d-figures/e/nets-of-3d-figures
CCSS.Math,6.G.A.4,"Represent three-dimensional figures using nets made up of rectangles and triangles, and use the nets to find the surface area of these figures. Apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Surface area,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-geometry-topic/cc-6th-surface-area/e/surface-areas
CCSS.Math,6.G.A.4,"Represent three-dimensional figures using nets made up of rectangles and triangles, and use the nets to find the surface area of these figures. Apply these techniques in the context of solving real-world and mathematical problems.",Video,Surface area of a box using nets,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-geometry-topic/x0267d782:cc-6th-nets-of-3d-figures/v/surface-area-of-a-box-using-nets
CCSS.Math,6.G.A.4,"Represent three-dimensional figures using nets made up of rectangles and triangles, and use the nets to find the surface area of these figures. Apply these techniques in the context of solving real-world and mathematical problems.",Video,Surface area using a net: triangular prism,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-geometry-topic/x0267d782:cc-6th-nets-of-3d-figures/v/finding-surface-area-using-net
CCSS.Math,6.G.A.4,"Represent three-dimensional figures using nets made up of rectangles and triangles, and use the nets to find the surface area of these figures. Apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Surface area using nets,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-geometry-topic/x0267d782:cc-6th-nets-of-3d-figures/e/surface-area
CCSS.Math,6.G.A.4,"Represent three-dimensional figures using nets made up of rectangles and triangles, and use the nets to find the surface area of these figures. Apply these techniques in the context of solving real-world and mathematical problems.",Article,Surface area versus volume,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-geometry-topic/cc-6th-surface-area/a/surface-area-versus-volume
CCSS.Math,6.G.A.4,"Represent three-dimensional figures using nets made up of rectangles and triangles, and use the nets to find the surface area of these figures. Apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Surface area word problems,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-geometry-topic/cc-6th-surface-area/e/surface-area-word-problems
CCSS.Math,6.RP.A,Understand ratio concepts and use ratio reasoning to solve problems.,Exercise,Create double number lines,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/e/create-double-number-lines
CCSS.Math,6.RP.A,Understand ratio concepts and use ratio reasoning to solve problems.,Video,Interpreting unequal ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-equivalent-ratios/v/interpreting-unequal-ratios
CCSS.Math,6.RP.A,Understand ratio concepts and use ratio reasoning to solve problems.,Exercise,Ratios with double number lines,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/e/ratios-with-double-number-lines
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Video,Basic ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/intro-to-ratios/v/ratio-example-problems
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Exercise,Basic ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/intro-to-ratios/e/representing-ratios
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Video,Equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-equivalent-ratios/v/equivalent-ratios
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Exercise,Equivalent ratios in the real world,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-equivalent-ratios/e/equivalent-ratios-in-the-real-world
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Exercise,Equivalent ratios with equal groups,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/e/equivalent-ratio-word-problems--basic-
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Video,Equivalent ratios: recipe,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-equivalent-ratios/v/ratios-for-recipes
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Video,Intro to ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/intro-to-ratios/v/ratios-intro
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Exercise,Part-part-whole ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-ratio-word-problems/e/part-part-whole-ratios
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Video,Part:whole ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/intro-to-ratios/v/ratios-as-fractions
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Article,Ratio review,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/intro-to-ratios/a/intro-to-ratios
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Video,Ratios and double number lines,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/v/ratios-and-double-number-lines
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Video,Ratios with tape diagrams,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/v/ratios-with-tape-diagrams
CCSS.Math,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,Exercise,Ratios with tape diagrams,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/e/ratios-with-tape-diagrams
