Set ID,Standard ID,Standard Description,Content Kind,Content Title,Content URL
NGSS.HS,HS-LS1.A.2,"All cells contain genetic information in the form of DNA molecules. Genes are regions in the DNA that contain the instructions that code for the formation of proteins, which carry out most of the work of cells.",Article,The genetic code,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:untitled-348/a/the-genetic-code
NGSS.HS,HS-LS1.A.2,"All cells contain genetic information in the form of DNA molecules. Genes are regions in the DNA that contain the instructions that code for the formation of proteins, which carry out most of the work of cells.",Article,Transcription and mRNA processing,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:gene-expression-and-regulation/x230b3ff252126bb6:untitled-348/a/transcription-and-mrna-processing
NGSS.HS,HS-LS1.A.2,"All cells contain genetic information in the form of DNA molecules. Genes are regions in the DNA that contain the instructions that code for the formation of proteins, which carry out most of the work of cells.",Exercise,"Understand: genes, proteins, and traits",https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:inheritance-and-variation/x0c5bb03129646fd6:genes-proteins-and-traits/e/understand-genes-proteins-and-traits
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Exercise,Apply: from cells to organisms,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:untitled-26/e/apply-from-cells-to-organisms
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Exercise,Apply: organ system interactions,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:human-body-systems/e/apply-organ-system-interactions
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Video,Organization of multicellular organisms,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:untitled-26/v/organization-of-multicellular-organisms
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Video,Stem cells and differentiation,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:untitled-26/v/stem-cells-and-differentiation
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Article,Stem cells and differentiation,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:untitled-26/a/stem-cells-and-differentiation
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Article,The circulatory system review,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:human-body-systems/a/hs-the-circulatory-system-review
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Article,The digestive and excretory systems review,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:human-body-systems/a/hs-the-digestive-and-excretory-systems-review
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Article,The immune system review,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:human-body-systems/a/hs-the-immune-system-review
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Article,The musculoskeletal system review,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:human-body-systems/a/hs-the-musculoskeletal-system-review
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Article,The nervous and endocrine systems review,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:human-body-systems/a/hs-the-nervous-and-endocrine-systems-review
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Article,The reproductive system review,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:human-body-systems/a/hs-the-reproductive-system-review
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Article,The respiratory system review,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:human-body-systems/a/hs-the-respiratory-system-review
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Article,"Tissues, organs, and organ systems",https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:untitled-26/a/tissues-organs-and-organ-systems
NGSS.HS,HS-LS1.A.3,"Multicellular organisms have a hierarchical structural organization, in which any one system is made up of numerous parts and is itself a component of the next level.",Exercise,Understand: from cells to organisms,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:untitled-26/e/understand-from-cells-to-organisms
NGSS.HS,HS-LS1.A.4,"Feedback mechanisms maintain a living system’s internal conditions within certain limits and mediate behaviors, allowing it to remain alive and functional even as external conditions change within some range. Feedback mechanisms can encourage (through positive feedback) or discourage (negative feedback) what is going on inside the living system.",Exercise,Apply: homeostasis and feedback loops,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:homeostasis/e/apply-homeostasis-and-feedback-loops
NGSS.HS,HS-LS1.A.4,"Feedback mechanisms maintain a living system’s internal conditions within certain limits and mediate behaviors, allowing it to remain alive and functional even as external conditions change within some range. Feedback mechanisms can encourage (through positive feedback) or discourage (negative feedback) what is going on inside the living system.",Video,Feedback in living systems,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:homeostasis/v/feedback-in-living-systems
NGSS.HS,HS-LS1.A.4,"Feedback mechanisms maintain a living system’s internal conditions within certain limits and mediate behaviors, allowing it to remain alive and functional even as external conditions change within some range. Feedback mechanisms can encourage (through positive feedback) or discourage (negative feedback) what is going on inside the living system.",Article,Homeostasis and feedback loops,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:homeostasis/a/homeostasis-and-feedback-loops
NGSS.HS,HS-LS1.A.4,"Feedback mechanisms maintain a living system’s internal conditions within certain limits and mediate behaviors, allowing it to remain alive and functional even as external conditions change within some range. Feedback mechanisms can encourage (through positive feedback) or discourage (negative feedback) what is going on inside the living system.",Article,Negative feedback loop examples,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:homeostasis/a/negative-feedback-loop-examples
NGSS.HS,HS-LS1.A.4,"Feedback mechanisms maintain a living system’s internal conditions within certain limits and mediate behaviors, allowing it to remain alive and functional even as external conditions change within some range. Feedback mechanisms can encourage (through positive feedback) or discourage (negative feedback) what is going on inside the living system.",Article,Positive feedback loop examples,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:homeostasis/a/positive-feedback-loop-examples
NGSS.HS,HS-LS1.A.4,"Feedback mechanisms maintain a living system’s internal conditions within certain limits and mediate behaviors, allowing it to remain alive and functional even as external conditions change within some range. Feedback mechanisms can encourage (through positive feedback) or discourage (negative feedback) what is going on inside the living system.",Exercise,Understand: homeostasis and feedback loops,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:from-cells-to-organisms/x230b3ff252126bb6:homeostasis/e/understand-homeostasis-and-feedback-loops
NGSS.HS,HS-LS1-5,Use a model to illustrate how photosynthesis transforms light energy into stored chemical energy.,Article,Activity: Why do plants have different kinds of leaves?,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:energy-and-matter-in-biological-systems/x230b3ff252126bb6:activity-why-do-plants-have-different-kinds-of-leaves/a/activity-why-do-plants-have-different-kinds-of-leaves
NGSS.HS,HS-LS1-5,Use a model to illustrate how photosynthesis transforms light energy into stored chemical energy.,Article,An introduction to photosynthesis,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:energy-and-matter-in-biological-systems/x230b3ff252126bb6:photosynthesis/a/photosynthesis-overview
NGSS.HS,HS-LS1-5,Use a model to illustrate how photosynthesis transforms light energy into stored chemical energy.,Exercise,Apply: photosynthesis,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:energy-and-matter-in-biological-systems/x230b3ff252126bb6:photosynthesis/e/apply-photosynthesis
NGSS.HS,HS-LS1-5,Use a model to illustrate how photosynthesis transforms light energy into stored chemical energy.,Video,Photosynthesis,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:energy-and-matter-in-biological-systems/x230b3ff252126bb6:photosynthesis/v/photosynthesis-hs
